eto
4.592608363659099
4.769861454322004
4.030623260620966
3.6550975633028
2.948734375679379
2.6577061139034823
2.8781939003103174
3.309887781847406
3.482194316012886
4.1158368482217185
4.23135498054287
4.105751557051
