eto
4.226869932976532
4.319870695299739
3.629122712760938
2.9948842881847684
2.317436962836482
2.0458007857303175
2.252265973620174
2.9550239614974374
3.621292030150026
4.044273699497948
4.062961905394107
4.11949929118382
