eto
3.8442484385961206
4.093111694107744
3.7113735282925497
3.4900456643118702
2.8539947460917423
2.663894984309944
3.004126829856919
3.7959342572177657
4.174028773440774
4.341772850098479
4.08747368487228
3.679467114913027
