eto
4.26184215891523
4.473790270976471
3.8694952573544845
3.3363003750419384
2.5623709484037365
2.2638721666816295
2.4730107836761253
3.2497119716576215
3.770322703449675
4.165234937582599
4.058997778871813
3.966510487089999
