eto
4.403042174488586
4.732646554312587
4.2490681399206975
4.189863865412069
3.80459347642974
3.6388778033697644
3.839720655710353
4.461641005585882
4.775700409438204
5.0688733580686485
4.67421850524661
4.239045715650113
