eto
4.104100896109959
4.1656252978968835
3.865547563074385
3.450589287091237
2.7825207013679076
2.484334130102822
2.648025818221829
3.3282748549836216
3.758317423535684
4.099697576625573
4.233942057700049
4.154855401131258
