eto
4.229178884649436
4.54322275028797
4.0787011880783535
3.8102530958544483
3.3763225837036783
3.2189639349355277
3.572431305952305
4.290763017071119
4.719169262602666
4.796243869069436
4.109420873324943
3.995497106489375
