eto
4.519242333232223
4.497200253071425
4.069643296530091
3.696974552031022
3.0017339496338127
2.7668419223210967
3.0994942954897975
3.9923875841528322
4.693556947836154
4.935933402499019
4.777554946806116
4.526622567751304
