eto
4.517290179082198
4.584550724024659
4.048872251834412
3.704815777114408
2.9645435033120235
2.71135431537642
2.9654899537628503
3.587197832527681
4.2362407223005665
4.628951428779318
4.286462654729259
3.991529041667382
