eto
4.1464841302085285
4.353146243363665
3.7210808024933315
3.32529635718972
2.5152730618494505
2.2155773392668645
2.4383765501358594
3.1504400940535393
3.715599323720349
4.024721588238706
4.0490052494502065
3.9334401881122885
