eto
4.51355648933106
4.538115612905287
4.035730104030824
3.749343210020671
3.2412194302544552
3.0666882663802824
3.3982537792744174
4.271739511416687
4.859104713914163
5.022263592981392
4.722422923412031
4.488950270225887
