eto
3.969213651195818
4.224716488046221
3.651687831373889
3.1766008348203374
2.4936899721651344
2.3037796655873763
2.517251017763303
3.2038267433080723
3.612891135564437
3.876429351283614
3.9162869534391884
3.8940957955262623
