eto
4.3024837652042764
4.498292336448716
3.8147020859531597
3.7120367749293175
3.0350283912585456
2.76969159735286
3.0245148672146382
3.703958010235494
4.230132943838509
4.43320308043382
4.186033410883417
3.863205436535044
