eto
4.270626109845601
4.57821903399339
4.1926593604710805
4.080047902990574
3.433841885853471
3.2402202936050366
3.6343494193298334
4.504046761179591
5.1864169263222815
5.246864650333248
4.669648194905712
4.28145286586203
