eto
4.478972020833807
4.739209679351166
4.173728804511049
3.748440901002221
2.9982992735151854
2.6756413354433564
2.9317460806554254
3.5121610869666036
3.970790107601928
4.322663552869442
4.2068521135355965
4.137722705714232
