eto
4.802289303662431
5.154655926346143
4.550223215685969
4.195545719596416
3.797360689916285
3.8495890441979803
4.190985259816612
5.11568624080944
5.5831106039644185
5.609402172043912
4.6181009403510425
4.376812913058679
