eto
4.416282959278945
4.47172803394276
3.92311013930575
3.4790115304827283
2.851753750815053
2.597560670772861
2.892108483346385
3.535357944244584
3.9380193038204165
4.245285657916345
4.242470763423571
4.136082102622193
