eto
4.8683922229264
4.898649099013463
4.200853436978835
3.466457832638954
2.812359121541134
2.511913496235068
2.655124850059721
3.2777297008221997
3.899151318070549
4.559376421287189
4.402374266891566
4.616154505485348
