eto
4.146872500450238
4.323483479056848
3.878964365312973
3.494261906683909
2.767977764384309
2.5195718215570957
2.863441801280608
3.6903555304888567
4.177506846797593
4.385437028870813
4.161031004781951
3.948952046127701
