eto
4.67298535477588
4.747793423977759
4.181594649105949
3.7861295991834867
3.193038621950007
3.0282324092661512
3.3491096724666436
4.206173752830818
4.856758582801127
4.979941711852829
4.463571266536558
4.250060568053147
