eto
4.507180764248735
4.430030738574051
3.8924179641775196
3.2443584924568327
2.4425218125344816
2.129516368165635
2.3741333258426724
3.194159371850084
3.830755670082451
4.378894870612724
4.6119006256735
4.5431148550551255
